,id,source,target,package,section,object,subsection,source_text
559,id6061,3.1.2,WGI SPM footnote 32,WGI,SPM,footnote,,73 When adjusted for emissions since previous repo
560,id6104,3.1.2,WGI SPM D.1,WGI,SPM,,,"Figure  3.5:  Cumulative  past,  projected,  and  "
561,id6104,3.1.2,WGI Figure SPM 10,WGI,SPM,Figure,,"Figure  3.5:  Cumulative  past,  projected,  and  "
562,id6104,3.1.2,WGI Table SPM 2,WGI,SPM,Table,,"Figure  3.5:  Cumulative  past,  projected,  and  "
563,id6104,3.1.2,WGIII SPM B.1,WGIII,SPM,,,"Figure  3.5:  Cumulative  past,  projected,  and  "
564,id6104,3.1.2,WGIII SPM B.7,WGIII,SPM,,,"Figure  3.5:  Cumulative  past,  projected,  and  "
565,id6104,3.1.2,WGIII 2.7,WGIII,,,,"Figure  3.5:  Cumulative  past,  projected,  and  "
566,id6104,3.1.2,SR1.5 SPM C.1.3,SR1.5,SPM,,,"Figure  3.5:  Cumulative  past,  projected,  and  "
567,id6174,3.1.2,WGIII Table SPM 2,WGIII,SPM,Table,,Table  3.1:  Key  characteristics  of  the  modell
568,id6227,1,WGIII Box 3.4,WGIII,,Box,,of the resulting warming of the pathways. For the 
569,id6227,1,WGIII SPM Footnote 50,WGIII,SPM,Footnote,,of the resulting warming of the pathways. For the 
570,id6329,1,WGI SPM D.1,WGI,SPM,,,"From a physical science perspective, limiting huma"
571,id6329,1,WGI SPM D.1.1,WGI,SPM,,,"From a physical science perspective, limiting huma"
572,id6329,1,WGI SPM D.1.8,WGI,SPM,,,"From a physical science perspective, limiting huma"
573,id6329,1,WGIII SPM C.2,WGIII,SPM,,,"From a physical science perspective, limiting huma"
574,id6329,1,WGIII SPM C.3,WGIII,SPM,,,"From a physical science perspective, limiting huma"
575,id6329,1,WGIII SPM C.11,WGIII,SPM,,,"From a physical science perspective, limiting huma"
576,id6329,1,WGIII Box TS 6,WGIII,TS,Box,,"From a physical science perspective, limiting huma"
577,id6329,1,SR1.5 SPM A.2.2,SR1.5,SPM,,,"From a physical science perspective, limiting huma"
578,id6386,1,WGIII SPM C.2,WGIII,SPM,,,"In  modelled  pathways,  the  timing  of  net-zero"
579,id6386,1,WGIII SPM C.2.3,WGIII,SPM,,,"In  modelled  pathways,  the  timing  of  net-zero"
580,id6386,1,WGIII SPM C.2.4,WGIII,SPM,,,"In  modelled  pathways,  the  timing  of  net-zero"
581,id6386,1,WGIII Table SPM 2,WGIII,SPM,Table,,"In  modelled  pathways,  the  timing  of  net-zero"
582,id6386,1,WGIII 3.3,WGIII,,,,"In  modelled  pathways,  the  timing  of  net-zero"
583,id6463,1,WGIII Figure SPM 5,WGIII,SPM,Figure,,"Figure 3.6: Total GHG, CO2 and CH4 emissions and t"
584,id6510,1,WGIII SPM C.3,WGIII,SPM,,,All global modelled pathways that limit warming to
585,id6510,1,WGIII SPM C.5,WGIII,SPM,,,All global modelled pathways that limit warming to
586,id6510,1,WGIII SPM C.6,WGIII,SPM,,,All global modelled pathways that limit warming to
587,id6510,1,WGIII SPM C.7.3,WGIII,SPM,,,All global modelled pathways that limit warming to
588,id6510,1,WGIII SPM C.8,WGIII,SPM,,,All global modelled pathways that limit warming to
589,id6510,1,WGIII SPM C.10.2,WGIII,SPM,,,All global modelled pathways that limit warming to
590,id6557,1,WGIII SPM C.3,WGIII,SPM,,,Global modelled mitigation pathways reaching net z
591,id6557,1,WGIII SPM C.3.2,WGIII,SPM,,,Global modelled mitigation pathways reaching net z
592,id6557,1,WGIII SPM C.4,WGIII,SPM,,,Global modelled mitigation pathways reaching net z
593,id6557,1,WGIII TS 4.2,WGIII,TS,,,Global modelled mitigation pathways reaching net z
594,id6557,1,SR1.5 SPM C.2.2,SR1.5,SPM,,,Global modelled mitigation pathways reaching net z
595,id6577,1,WGI SPM B.4.3,WGI,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im"
596,id6577,1,WGII SPM B.2.3,WGII,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im"
597,id6577,1,WGII SPM B.5.4,WGII,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im"
598,id6577,1,WGIII SPM C.9,WGIII,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im"
599,id6577,1,WGIII SPM C.11.3,WGIII,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im"
600,id6577,1,WGIII SPM D.2.3,WGIII,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im"
601,id6577,1,WGIII TS 4.2,WGIII,TS,,,"AFOLU  mitigation  options,  when  sustainably  im"
602,id6577,1,3.4,,,,,"AFOLU  mitigation  options,  when  sustainably  im"
603,id6577,1,SR1.5 SPM C.2.5,SR1.5,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im"
604,id6577,1,SRCCL SPM B.1.4,SRCCL,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im"
605,id6577,1,SRCCL SPM B.3,SRCCL,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im"
606,id6577,1,SRCCL SPM B.7,SRCCL,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im"
607,id6595,1,WGIII SPM C.3.5,WGIII,SPM,,,"In  addition  to  deep,  rapid,  and  sustained  e"
608,id6595,1,WGIII SPM C.11.1,WGIII,SPM,,,"In  addition  to  deep,  rapid,  and  sustained  e"
609,id6595,1,WGIII SPM C.11.4,WGIII,SPM,,,"In  addition  to  deep,  rapid,  and  sustained  e"
610,id6642,1,WGIII SPM C.4.6,WGIII,SPM,,,79  CCS  is  an  option  to  reduce  emissions  fr
611,id6694,1,WGI SPM D.1.1,WGI,SPM,,,Exceeding  a  specific  remaining  carbon  budget 
612,id6694,1,WGI SPM D.1.6,WGI,SPM,,,Exceeding  a  specific  remaining  carbon  budget 
613,id6694,1,WGI SPM D.1.7,WGI,SPM,,,Exceeding  a  specific  remaining  carbon  budget 
614,id6694,1,WGIII TS 4.2,WGIII,TS,,,Exceeding  a  specific  remaining  carbon  budget 
615,id6711,1,WGI SPM C.2,WGI,SPM,,,Overshoot  of  a  warming  level  results  in  mor
616,id6711,1,WGI SPM C.2.1,WGI,SPM,,,Overshoot  of  a  warming  level  results  in  mor
617,id6711,1,WGI SPM C.2.3,WGI,SPM,,,Overshoot  of  a  warming  level  results  in  mor
618,id6711,1,WGII SPM B.6,WGII,SPM,,,Overshoot  of  a  warming  level  results  in  mor
619,id6711,1,WGII SPM B.6.1,WGII,SPM,,,Overshoot  of  a  warming  level  results  in  mor
620,id6711,1,WGII SPM B.6.2,WGII,SPM,,,Overshoot  of  a  warming  level  results  in  mor
621,id6711,1,SR1.5 3.6,SR1.5,,,,Overshoot  of  a  warming  level  results  in  mor
622,id6733,1,WGI SPM D.1.1,WGI,SPM,,,"The larger the overshoot, the more net negative CO"
623,id6733,1,WGIII SPM B.6.4,WGIII,SPM,,,"The larger the overshoot, the more net negative CO"
624,id6733,1,WGIII SPM C.2,WGIII,SPM,,,"The larger the overshoot, the more net negative CO"
625,id6733,1,WGIII SPM C.2.2,WGIII,SPM,,,"The larger the overshoot, the more net negative CO"
626,id6733,1,WGIII Table SPM 2,WGIII,SPM,Table,,"The larger the overshoot, the more net negative CO"
627,id6803,1,WGII SPM C.2,WGII,SPM,,,Mitigation and adaptation options can lead to syne
628,id6803,1,WGII Figure SPM 4b,WGII,SPM,Figure,,Mitigation and adaptation options can lead to syne
629,id6803,1,WGIII SPM D.1,WGIII,SPM,,,Mitigation and adaptation options can lead to syne
630,id6803,1,WGIII SPM D.1.2,WGIII,SPM,,,Mitigation and adaptation options can lead to syne
631,id6803,1,WGIII TS 5.1,WGIII,TS,,,Mitigation and adaptation options can lead to syne
632,id6803,1,WGIII Figure SPM 8,WGIII,SPM,Figure,,Mitigation and adaptation options can lead to syne
633,id6803,1,SR1.5 SPM D.3,SR1.5,SPM,,,Mitigation and adaptation options can lead to syne
634,id6803,1,SR1.5 SPM D.4,SR1.5,SPM,,,Mitigation and adaptation options can lead to syne
635,id6803,1,SRCCL SPM B.2,SRCCL,SPM,,,Mitigation and adaptation options can lead to syne
636,id6803,1,SRCCL SPM B.3,SRCCL,SPM,,,Mitigation and adaptation options can lead to syne
637,id6803,1,SRCCL SPM D.3.2,SRCCL,SPM,,,Mitigation and adaptation options can lead to syne
638,id6803,1,SRCCL Figure SPM 3,SRCCL,SPM,Figure,,Mitigation and adaptation options can lead to syne
639,id6818,1,WGIII Box SPM 1,WGIII,SPM,Box,,80 Limited overshoot refers to exceeding 1.5°C glo
640,id6882,1,WGIII SPM C.4.2,WGIII,SPM,,,"In  the  energy  sector,  transitions  to  low-emi"
641,id6882,1,WGIII SPM D.1.3,WGIII,SPM,,,"In  the  energy  sector,  transitions  to  low-emi"
642,id6890,1,WGII TS D.5.5,WGII,TS,,,"For agriculture, land, and food systems, many land"
643,id6890,1,WGIII SPM D.10,WGIII,SPM,,,"For agriculture, land, and food systems, many land"
644,id6890,1,SRCCL SPM B.2.3,SRCCL,SPM,,,"For agriculture, land, and food systems, many land"
645,id6903,1,WGII SPM B.5.4,WGII,SPM,,,"Reforestation, improved forest management, soil ca"
646,id6903,1,WGII SPM C.2.4,WGII,SPM,,,"Reforestation, improved forest management, soil ca"
647,id6903,1,WGIII SPM C.11.2,WGIII,SPM,,,"Reforestation, improved forest management, soil ca"
648,id6903,1,SR1.5 SPM C.3.4,SR1.5,SPM,,,"Reforestation, improved forest management, soil ca"
649,id6903,1,SR1.5 SPM C.3.5,SR1.5,SPM,,,"Reforestation, improved forest management, soil ca"
650,id6903,1,SRCCL SPM B.3,SRCCL,SPM,,,"Reforestation, improved forest management, soil ca"
651,id6903,1,SRCCL SPM B.7.3,SRCCL,SPM,,,"Reforestation, improved forest management, soil ca"
652,id6903,1,SRCCL Figure SPM 3,SRCCL,SPM,Figure,,"Reforestation, improved forest management, soil ca"
653,id6917,1,WGIII SPM C.3.6,WGIII,SPM,,,Modelled  pathways  that  assume  using  resources
654,id6917,1,SR1.5 SPM D.4.2,SR1.5,SPM,,,Modelled  pathways  that  assume  using  resources
655,id6925,1,WGII SPM B.4.6,WGII,SPM,,,Strengthening  climate  change  mitigation  action
656,id6925,1,WGII TS C.10,WGII,TS,,,Strengthening  climate  change  mitigation  action
657,id6925,1,WGIII SPM C.12.2,WGIII,SPM,,,Strengthening  climate  change  mitigation  action
658,id6925,1,WGIII SPM C.12.3,WGIII,SPM,,,Strengthening  climate  change  mitigation  action
659,id6936,1,WGII SPM B.4,WGII,SPM,,,Cost-benefit analysis remains limited in its abili
660,id6936,1,WGII SPM B.6,WGII,SPM,,,Cost-benefit analysis remains limited in its abili
661,id6936,1,WGIII SPM C.12,WGIII,SPM,,,Cost-benefit analysis remains limited in its abili
662,id6936,1,WGIII SPM C.12.2,WGIII,SPM,,,Cost-benefit analysis remains limited in its abili
663,id6936,1,WGIII SPM C.12.3,WGIII,SPM,,,Cost-benefit analysis remains limited in its abili
664,id6936,1,WGIII Box TS 7,WGIII,TS,Box,,Cost-benefit analysis remains limited in its abili
665,id6936,1,SR1.5 SPM B.3,SR1.5,SPM,,,Cost-benefit analysis remains limited in its abili
666,id6936,1,SR1.5 SPM B.5,SR1.5,SPM,,,Cost-benefit analysis remains limited in its abili
667,id6936,1,SR1.5 SPM B.6,SR1.5,SPM,,,Cost-benefit analysis remains limited in its abili
668,id6958,1,WGIII SPM C.12.2,WGIII,SPM,,,Considering other sustainable development dimensio
669,id6958,1,WGIII SPM D.3.2,WGIII,SPM,,,Considering other sustainable development dimensio
670,id6958,1,WGIII TS 4.2,WGIII,TS,,,Considering other sustainable development dimensio
671,id6975,1,WGIII SPM FOOTNOTE 68,WGIII,SPM,,FOOTNOTE 68,"82 The impacts, risks, and co-benefits of CDR depl"
672,id7023,1,WGII SPM C.5.4,WGII,SPM,,,"An inclusive, equitable approach to integrating ad"
673,id7023,1,WGII SPM D.1,WGII,SPM,,,"An inclusive, equitable approach to integrating ad"
674,id7023,1,WGII SPM D.1.1,WGII,SPM,,,"An inclusive, equitable approach to integrating ad"
675,id7023,1,WGII SPM D.1.2,WGII,SPM,,,"An inclusive, equitable approach to integrating ad"
676,id7023,1,WGII SPM D.2,WGII,SPM,,,"An inclusive, equitable approach to integrating ad"
677,id7023,1,WGII SPM D.3,WGII,SPM,,,"An inclusive, equitable approach to integrating ad"
678,id7023,1,WGII SPM D.5,WGII,SPM,,,"An inclusive, equitable approach to integrating ad"
679,id7023,1,WGII SPM D.5.1,WGII,SPM,,,"An inclusive, equitable approach to integrating ad"
680,id7023,1,WGII SPM D.5.2,WGII,SPM,,,"An inclusive, equitable approach to integrating ad"
681,id7023,1,WGIII SPM D.1,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad"
682,id7023,1,WGIII SPM D.2,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad"
683,id7023,1,WGIII SPM D.2.4,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad"
684,id7023,1,WGIII SPM E.2.2,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad"
685,id7023,1,WGIII SPM E.2.3,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad"
686,id7023,1,WGIII SPM E.5.3,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad"
687,id7023,1,WGIII CCBox 5,WGIII,,CCBox,,"An inclusive, equitable approach to integrating ad"
688,id7051,1,WGII SPM D.3,WGII,SPM,,,Policies that shift development pathways towards s
689,id7051,1,WGII SPM D.3.3,WGII,SPM,,,Policies that shift development pathways towards s
690,id7051,1,WGIII SPM E.2,WGIII,SPM,,,Policies that shift development pathways towards s
691,id7051,1,WGIII SPM E.2.2,WGIII,SPM,,,Policies that shift development pathways towards s
692,id7051,1,SR1.5 SPM D.6,SR1.5,SPM,,,Policies that shift development pathways towards s
693,id7072,1,WGII SPM D.1,WGII,SPM,,,Observed adverse impacts and related losses and da
694,id7072,1,WGII SPM D.1.1,WGII,SPM,,,Observed adverse impacts and related losses and da
695,id7072,1,WGII SPM D.4,WGII,SPM,,,Observed adverse impacts and related losses and da
696,id7072,1,WGII SPM D.4.3,WGII,SPM,,,Observed adverse impacts and related losses and da
697,id7072,1,WGII SPM D.5.1,WGII,SPM,,,Observed adverse impacts and related losses and da
698,id7072,1,WGIII SPM D.1.1,WGIII,SPM,,,Observed adverse impacts and related losses and da
699,id7097,1,WGII SPM D.5.3,WGII,SPM,,,The cumulative scientific evidence is unequivocal:
700,id7097,1,WGIII SPM D.1.1,WGIII,SPM,,,The cumulative scientific evidence is unequivocal:
701,id7165,1,WGI SPM B.1.3,WGI,SPM,,,The magnitude and rate of climate change and assoc
702,id7165,1,WGI SPM B.5.1,WGI,SPM,,,The magnitude and rate of climate change and assoc
703,id7165,1,WGI SPM B.5.2,WGI,SPM,,,The magnitude and rate of climate change and assoc
704,id7165,1,WGII SPM A,WGII,SPM,,,The magnitude and rate of climate change and assoc
705,id7165,1,WGII SPM B.4,WGII,SPM,,,The magnitude and rate of climate change and assoc
706,id7165,1,WGII SPM C.2,WGII,SPM,,,The magnitude and rate of climate change and assoc
707,id7165,1,WGII SPM C.3.3,WGII,SPM,,,The magnitude and rate of climate change and assoc
708,id7165,1,WGII Figure SPM 4,WGII,SPM,Figure,,The magnitude and rate of climate change and assoc
709,id7165,1,WGII SPM D.1,WGII,SPM,,,The magnitude and rate of climate change and assoc
710,id7165,1,WGII SPM D.5,WGII,SPM,,,The magnitude and rate of climate change and assoc
711,id7165,1,WGIII SPM D.1.1,WGIII,SPM,,,The magnitude and rate of climate change and assoc
712,id7165,1,SR1.5 SPM D.2.2,SR1.5,SPM,,,The magnitude and rate of climate change and assoc
713,id7206,1,WGIII SPM B.6.3,WGIII,SPM,,,In modelled pathways that limit warming to 1.5°C (
714,id7206,1,WGIII Chapter 3.5.2,WGIII,Chapter,,,In modelled pathways that limit warming to 1.5°C (
715,id7206,1,WGIII SPM B.6,WGIII,SPM,,,In modelled pathways that limit warming to 1.5°C (
716,id7206,1,WGIII SPM B.6.,WGIII,SPM,,,In modelled pathways that limit warming to 1.5°C (
717,id7206,1,WGIII SPM C.1,WGIII,SPM,,,In modelled pathways that limit warming to 1.5°C (
718,id7206,1,WGIII SPM C1.1,WGIII,SPM,,,In modelled pathways that limit warming to 1.5°C (
719,id7206,1,Table SPM 2,,SPM,Table,,In modelled pathways that limit warming to 1.5°C (
720,id7254,1,WGIII SPM footnote 54,WGIII,SPM,footnote,,"84In the near term (2021–2040), the 1.5°C global w"
721,id7363,1,WGIII SPM C1.2,WGIII,SPM,,,All global modelled pathways that limit warming to
722,id7363,1,WGIII Table SPM 2,WGIII,SPM,Table,,All global modelled pathways that limit warming to
723,id7363,1,WGIII Chapter 3.3,WGIII,Chapter,,,All global modelled pathways that limit warming to
724,id7363,1,SR1.5 SPM C.1,SR1.5,SPM,,,All global modelled pathways that limit warming to
725,id7363,1,SR1.5 SPM C.1.2,SR1.5,SPM,,,All global modelled pathways that limit warming to
726,id7390,1,WGIII SPM C.3,WGIII,SPM,,,All global modelled pathways that limit warming to
727,id7390,1,WGIII SPM C.3.1,WGIII,SPM,,,All global modelled pathways that limit warming to
728,id7390,1,WGIII SPM 3.2,WGIII,SPM,,,All global modelled pathways that limit warming to
729,id7390,1,WGIII SPM C.3.3,WGIII,SPM,,,All global modelled pathways that limit warming to
730,id7407,1,WGII SPM C.3.5,WGII,SPM,,,"Without rapid, deep and sustained mitigation and a"
731,id7407,1,WGII SPM B.2.4,WGII,SPM,,,"Without rapid, deep and sustained mitigation and a"
732,id7407,1,WGII Global to Regional Atlas Annex A1.15,WGII,,,Global to Regional Atlas Annex A1.15,"Without rapid, deep and sustained mitigation and a"
733,id7407,1,A1.27,,,,,"Without rapid, deep and sustained mitigation and a"
734,id7407,1,WGII 12.2,WGII,,,,"Without rapid, deep and sustained mitigation and a"
735,id7407,1,WGII 10. Box 10.6,WGII,,,Box 10.6,"Without rapid, deep and sustained mitigation and a"
736,id7407,1,WGII TS D.7.5,WGII,TS,,,"Without rapid, deep and sustained mitigation and a"
737,id7407,1,WGII CCB6 ES,WGII,,,CCB6 ES,"Without rapid, deep and sustained mitigation and a"
738,id7407,1,SR1.5 SPM B.5.3,SR1.5,SPM,,,"Without rapid, deep and sustained mitigation and a"
739,id7407,1,SR1.5 SPM B.5.7,SR1.5,SPM,,,"Without rapid, deep and sustained mitigation and a"
740,id7407,1,SRCCL A.5.6,SRCCL,,,,"Without rapid, deep and sustained mitigation and a"
741,id7423,1,WGII 12.1.1,WGII,,,,90 The southern part of Mexico is included in the 
742,id7423,1,WGIII AII.1.1,WGIII,,,,90 The southern part of Mexico is included in the 
743,id7543,1,WGIII Box TS 5,WGIII,TS,Box,,based on a  less rapid introduction of mitigation 
744,id7543,1,3.3,,,,,based on a  less rapid introduction of mitigation 
745,id7543,1,3.4,,,,,based on a  less rapid introduction of mitigation 
746,id7543,1,6.6,,,,,based on a  less rapid introduction of mitigation 
747,id7543,1,10.3,,,,,based on a  less rapid introduction of mitigation 
748,id7543,1,11.3,,,,,based on a  less rapid introduction of mitigation 
749,id7571,1,WGI SPM B.1,WGI,SPM,,,Accelerated  implementation  of  adaptation  respo
750,id7571,1,WGI SPM B.1.3,WGI,SPM,,,Accelerated  implementation  of  adaptation  respo
751,id7571,1,WGI SPM B.2.2,WGI,SPM,,,Accelerated  implementation  of  adaptation  respo
752,id7571,1,WGI SPM B.3,WGI,SPM,,,Accelerated  implementation  of  adaptation  respo
753,id7571,1,WGII SPM C.1.1,WGII,SPM,,,Accelerated  implementation  of  adaptation  respo
754,id7571,1,WGII SPM C.1.2,WGII,SPM,,,Accelerated  implementation  of  adaptation  respo
755,id7571,1,WGII SPM C.2,WGII,SPM,,,Accelerated  implementation  of  adaptation  respo
756,id7571,1,WGII SPM C.3.1,WGII,SPM,,,Accelerated  implementation  of  adaptation  respo
757,id7571,1,WGII SPM Figure SPM 4b,WGII,SPM,Figure,,Accelerated  implementation  of  adaptation  respo
758,id7571,1,SROCC SPM C.3.4,SROCC,SPM,,,Accelerated  implementation  of  adaptation  respo
759,id7571,1,SROCC Figure 3.4,SROCC,,Figure,,Accelerated  implementation  of  adaptation  respo
760,id7571,1,SROCC SPM Figure 5,SROCC,SPM,Figure,,Accelerated  implementation  of  adaptation  respo
761,id7589,1,WGII SPM B.3,WGII,SPM,,,Near-term actions that limit global warming to clo
762,id7589,1,WGII SPM B.4,WGII,SPM,,,Near-term actions that limit global warming to clo
763,id7589,1,WGII SPM B.6.2,WGII,SPM,,,Near-term actions that limit global warming to clo
764,id7589,1,WGII SPM C.2,WGII,SPM,,,Near-term actions that limit global warming to clo
765,id7589,1,WGII SPM C.3,WGII,SPM,,,Near-term actions that limit global warming to clo
766,id7589,1,WGII SPM D.1,WGII,SPM,,,Near-term actions that limit global warming to clo
767,id7589,1,WGII SPM D.4.3,WGII,SPM,,,Near-term actions that limit global warming to clo
768,id7589,1,WGII SPM D.5,WGII,SPM,,,Near-term actions that limit global warming to clo
769,id7589,1,WGII TS D.1.4,WGII,TS,,,Near-term actions that limit global warming to clo
770,id7589,1,WGII TS D.5,WGII,TS,,,Near-term actions that limit global warming to clo
771,id7589,1,WGII TS D.7.5,WGII,TS,,,Near-term actions that limit global warming to clo
772,id7589,1,WGIII SPM B.6.3,WGIII,SPM,,,Near-term actions that limit global warming to clo
773,id7589,1,WGIII SPM B.6.4,WGIII,SPM,,,Near-term actions that limit global warming to clo
774,id7589,1,WGIII SPM C.9,WGIII,SPM,,,Near-term actions that limit global warming to clo
775,id7589,1,WGIII SPM D.2,WGIII,SPM,,,Near-term actions that limit global warming to clo
776,id7589,1,WGIII SPM E.13,WGIII,SPM,,,Near-term actions that limit global warming to clo
777,id7589,1,SR1.5 SPM C.2.7,SR1.5,SPM,,,Near-term actions that limit global warming to clo
778,id7589,1,SR1.5 D.1.3,SR1.5,,,,Near-term actions that limit global warming to clo
779,id7589,1,SR1.5 D.5.2,SR1.5,,,,Near-term actions that limit global warming to clo
780,id7616,1,WGI SPM D.1.7,WGI,SPM,,,Mitigation actions will have other sustainable dev
781,id7616,1,WGI SPM D.2.2,WGI,SPM,,,Mitigation actions will have other sustainable dev
782,id7616,1,WGI Chapter 6.7,WGI,Chapter,,,Mitigation actions will have other sustainable dev
783,id7616,1,WGI TS Box TS 7,WGI,TS,Box,,Mitigation actions will have other sustainable dev
784,id7616,1,WGI Chapter 6 Box 6.2,WGI,Chapter,,Box 6.2,Mitigation actions will have other sustainable dev
785,id7616,1,WGI Figures 6.3,WGI,,Figures,,Mitigation actions will have other sustainable dev
786,id7616,1,6.16,,,,,Mitigation actions will have other sustainable dev
787,id7616,1,6.17,,,,,Mitigation actions will have other sustainable dev
788,id7616,1,WGII TS D.8.3,WGII,TS,,,Mitigation actions will have other sustainable dev
789,id7616,1,WGII CCBox HEALTH,WGII,,CCBox,,Mitigation actions will have other sustainable dev
790,id7616,1,WGII Chapter 5 ES,WGII,Chapter,,ES,Mitigation actions will have other sustainable dev
791,id7616,1,WGII Chapter 7 ES,WGII,Chapter,,ES,Mitigation actions will have other sustainable dev
792,id7616,1,WGII Chapter 7.3.1.2,WGII,Chapter,,,Mitigation actions will have other sustainable dev
793,id7616,1,WGIII Figure SPM 8,WGIII,SPM,Figure,,Mitigation actions will have other sustainable dev
794,id7616,1,WGIII SPM C.2.3,WGIII,SPM,,,Mitigation actions will have other sustainable dev
795,id7616,1,WGIII SPM C.4.2,WGIII,SPM,,,Mitigation actions will have other sustainable dev
796,id7616,1,WGIII TS 4.2,WGIII,TS,,,Mitigation actions will have other sustainable dev
797,id7706,1,WGIII SPM B.6.3,WGIII,SPM,,,Challenges from delayed adaptation and mitigation 
798,id7706,1,WGIII SPM C.4,WGIII,SPM,,,Challenges from delayed adaptation and mitigation 
799,id7706,1,WGIII Box TS 8,WGIII,TS,Box,,Challenges from delayed adaptation and mitigation 
800,id7740,1,WGII SPM C.5,WGII,SPM,,,Scaling-up near-term climate actions (Section 4.1)
801,id7740,1,WGII SPM D1,WGII,SPM,,,Scaling-up near-term climate actions (Section 4.1)
802,id7740,1,WGIII TS 5.2,WGIII,TS,,,Scaling-up near-term climate actions (Section 4.1)
803,id7740,1,WGIII Section 8.3.1,WGIII,Section,,,Scaling-up near-term climate actions (Section 4.1)
804,id7740,1,WGIII Section 8.3.4,WGIII,Section,,,Scaling-up near-term climate actions (Section 4.1)
805,id7740,1,WGIII Section 8.4.1,WGIII,Section,,,Scaling-up near-term climate actions (Section 4.1)
806,id7740,1,WGIII Section 8.6,WGIII,Section,,,Scaling-up near-term climate actions (Section 4.1)
807,id7756,1,WGII SPM D.2,WGII,SPM,,,Scaling-up climate action may generate disruptive 
808,id7756,1,WGII SPM D.5,WGII,SPM,,,Scaling-up climate action may generate disruptive 
809,id7756,1,WGII Box TS 8,WGII,TS,Box,,Scaling-up climate action may generate disruptive 
810,id7756,1,WGIII SPM D.3,WGIII,SPM,,,Scaling-up climate action may generate disruptive 
811,id7756,1,WGIII SPM E.2,WGIII,SPM,,,Scaling-up climate action may generate disruptive 
812,id7756,1,WGIII SPM E.3,WGIII,SPM,,,Scaling-up climate action may generate disruptive 
813,id7756,1,WGIII SPM E.4,WGIII,SPM,,,Scaling-up climate action may generate disruptive 
814,id7756,1,WGIII TS 2,WGIII,TS,,,Scaling-up climate action may generate disruptive 
815,id7756,1,WGIII TS 4.1,WGIII,TS,,,Scaling-up climate action may generate disruptive 
816,id7756,1,WGIII TS 6.4,WGIII,TS,,,Scaling-up climate action may generate disruptive 
817,id7756,1,WGIII Chapter 15.2,WGIII,Chapter,,,Scaling-up climate action may generate disruptive 
818,id7756,1,WGIII Chapter 15.6,WGIII,Chapter,,,Scaling-up climate action may generate disruptive 
819,id7771,1,WGII SPM D.2,WGII,SPM,,,Enabling conditions would need to be strengthened 
820,id7771,1,WGIII SPM E.1,WGIII,SPM,,,Enabling conditions would need to be strengthened 
821,id7771,1,WGIII SPM E.2,WGIII,SPM,,,Enabling conditions would need to be strengthened 
822,id7787,1,WGII SPM C.2,WGII,SPM,,,Barriers to feasibility would need to be reduced o
823,id7787,1,WGII SPM C.3,WGII,SPM,,,Barriers to feasibility would need to be reduced o
824,id7787,1,WGII SPM C.5,WGII,SPM,,,Barriers to feasibility would need to be reduced o
825,id7787,1,WGIII SPM E.1,WGIII,SPM,,,Barriers to feasibility would need to be reduced o
826,id7787,1,WGIII SPM E.1.3,WGIII,SPM,,,Barriers to feasibility would need to be reduced o
827,id7805,1,WGIII SPM footnote 54,WGIII,SPM,footnote,,"91 In this context, ‘unabated fossil fuels’ refers"
828,id7854,1,WGI SPM B.1,WGI,SPM,,,Figure 4.2: The illustrative development pathways 
829,id7854,1,WGII SPM B.1-B.5,WGII,SPM,,,Figure 4.2: The illustrative development pathways 
830,id7854,1,WGII SPM C.2-5,WGII,SPM,,,Figure 4.2: The illustrative development pathways 
831,id7854,1,WGII SPM D.1-5,WGII,SPM,,,Figure 4.2: The illustrative development pathways 
832,id7854,1,WGII Figure SPM 3,WGII,SPM,Figure,,Figure 4.2: The illustrative development pathways 
833,id7854,1,WGII Figure SPM 4,WGII,SPM,Figure,,Figure 4.2: The illustrative development pathways 
834,id7854,1,WGII Figure SPM 5,WGII,SPM,Figure,,Figure 4.2: The illustrative development pathways 
835,id7854,1,WGII TS D.5,WGII,TS,,,Figure 4.2: The illustrative development pathways 
836,id7854,1,WGII Chapter 3.1,WGII,Chapter,,,Figure 4.2: The illustrative development pathways 
837,id7854,1,WGII Chapter 3.2,WGII,Chapter,,,Figure 4.2: The illustrative development pathways 
838,id7854,1,WGII Chapter 3.4,WGII,Chapter,,,Figure 4.2: The illustrative development pathways 
839,id7854,1,WGII Chapter 4.2,WGII,Chapter,,,Figure 4.2: The illustrative development pathways 
